ID,Grade Level,Title (Raw Strings),Title (Clean),Salary (Minimum),Salary (Increment),Salary (Maximum),Reference,Effective Date (YYYY-MM-DD)
MMR_CIVSRVT_0101,4,ဘူမိဗေဒအရာရှိကြီး,ဘူမိဗေဒအရာရှိကြီး," 341,000 "," 4,000 "," 361,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0102,4,ဘူမိရူပဗေဒအရာရှိကြီး,ဘူမိရူပဗေဒအရာရှိကြီး," 341,000 "," 4,000 "," 361,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0103,4,စာတည်းမှူး,စာတည်းမှူး," 341,000 "," 4,000 "," 361,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0104,4,သုတေသနမှူး,သုတေသနမှူး," 341,000 "," 4,000 "," 361,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0105,4,သုတေသနအရာရှိကြီး,သုတေသနအရာရှိကြီး," 341,000 "," 4,000 "," 361,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0106,4,ပစ္စည်းထိန်းချုပ်,ပစ္စည်းထိန်းချုပ်," 341,000 "," 4,000 "," 361,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0107,4,ဒု-စာရင်းကိုင်ချုပ် ,ဒုတိယစာရင်းကိုင်ချုပ် ," 341,000 "," 4,000 "," 361,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0108,5,လက်ထောက်ညွှန်ကြားရေးမှူး,လက်ထောက်ညွှန်ကြားရေးမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0109,5,ဒု-လက်ထောက်ညွှန်ကြားရေးမှူး,ဒုတိယလက်ထောက်ညွှန်ကြားရေးမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0110,5,မန်နေဂျာ,မန်နေဂျာ," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0111,5,ဌာနမှူး,ဌာနမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0112,5,ဌာနခွဲမှူး,ဌာနခွဲမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0113,5,ရဲမှူး,ရဲမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0114,5,ပထမအတွင်းဝန်,ပထမအတွင်းဝန်," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0115,5,ကထိက,ကထိက," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0116,5,ဒု-ကျောင်းအုပ်ကြီး,ဒုတိယကျောင်းအုပ်ကြီး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0117,5,ကျောင်းအုပ်,ကျောင်းအုပ်," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0118,5,မော်ကွန်းထိန်း,မော်ကွန်းထိန်း," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0119,5,မြို့နယ်ပညာရေးမှူး,မြို့နယ်ပညာရေးမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0120,5,ဆေးရုံအုပ်,ဆေးရုံအုပ်," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0121,5,ဒု-ဆေးရုံအုပ်,ဒုတိယဆေးရုံအုပ်," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0122,5,အထူးကုဆရာဝန်,အထူးကုဆရာဝန်," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0123,5,အတိုင်ပင်ခံအထူးကုဆရာဝန်,အတိုင်ပင်ခံအထူးကုဆရာဝန်," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0124,5,ဆရာဝန်ကြီး,ဆရာဝန်ကြီး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0125,5,သူနာပြုအုပ်ကြီး,သူနာပြုအုပ်ကြီး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0126,5,အင်ဂျင်နီယာမှူး,အင်ဂျင်နီယာမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0127,5,စက်ရုံမှူး,စက်ရုံမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0128,5,ဒု-စက်ရုံမှူး,ဒုတိယစက်ရုံမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0129,5,လထစက်ရုံမှူး,လက်ထောက်စက်ရုံမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0130,5,အလုပ်ရုံမှူး,အလုပ်ရုံမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0131,5,ဒု-လေယာဉ်မှူးကြီး,ဒုတိယလေယာဉ်မှူးကြီး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0132,5,လထရေကြောင်းဌာနမှူးချုပ်,လက်ထောက်ရေကြောင်းဌာနမှူးချုပ်," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0133,5,ရေကြောင်းအင်ဂျင်နီယာချုပ်,ရေကြောင်းအင်ဂျင်နီယာချုပ်," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0134,5,ရေယာဉ်အင်ဂျင်နီယာ,ရေယာဉ်အင်ဂျင်နီယာ," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0135,5,ရေယာဉ်မှူးကြီး,ရေယာဉ်မှူးကြီး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0136,5,ရေယာဉ်မှူး,ရေယာဉ်မှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0137,5,ရေယာဉ်ဗိသုကာ,ရေယာဉ်ဗိသုကာ," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0138,5,ဘူမိဗေဒအရာရှိ,ဘူမိဗေဒအရာရှိ," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0139,5,ဘူမိရူပဗေဒအရာရှိ,ဘူမိရူပဗေဒအရာရှိ," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0140,5,ဘူမိဓာတုဗေဒအရာရှိ,ဘူမိဓာတုဗေဒအရာရှိ," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0141,5,စာတည်းမှူး,စာတည်းမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0142,5,ဒု-စာတည်းမှူးချုပ်,ဒုတိယစာတည်းမှူးချုပ်," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0143,5,စာတည်း,စာတည်း," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0144,5,ပြတိုက်မှူး,ပြတိုက်မှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0145,5,စာကြည့်တိုက်မှူး,စာကြည့်တိုက်မှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0146,5,သုတေသနမှူး,သုတေသနမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0147,5,ဒု-သုတေသနမှူး,ဒုတိယသုတေသနမှူး," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0148,5,သုတေသနအရာရှိ ,သုတေသနအရာရှိ ," 308,000 "," 4,000 "," 328,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0149,6,ဦးစီးအရာရှိ,ဦးစီးအရာရှိ," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0150,6,ကိုယ်ရေးအရာရှိ,ကိုယ်ရေးအရာရှိ," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0151,6,ဒု-ရဲမှူး,ဒုတိယရဲမှူး," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0152,6,ဌာနစုမှူး(၁),ဌာနစုမှူး(၁)," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0153,6,လက်ထောက်မန်နေဂျာ,လက်ထောက်မန်နေဂျာ," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0154,6,ဌာနမှူး,ဌာနမှူး," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0155,6,ဌာနခွဲမှူး,ဌာနခွဲမှူး," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0156,6,ဌာနစုမှူး,ဌာနစုမှူး," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0157,6,ဌာနစုမှူး(၂),ဌာနစုမှူး(၂)," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0158,6,ဒုတိယအတွင်းဝန်,ဒုတိယအတွင်းဝန်," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0159,6,တတိယအတွင်းဝန်,တတိယအတွင်းဝန်," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0160,6,လထကထိက,လက်ထောက်ကထိက," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0161,6,ဒု-မြို့နယ်ပညာရေးမှူး,ဒုတိယမြို့နယ်ပညာရေးမှူး," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0162,6,ကျောင်းအုပ်,ကျောင်းအုပ်," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0163,6,ဒု-ကျောင်းအုပ်,ဒုတိယကျောင်းအုပ်," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0164,6,အထက်တန်းကျောင်းအုပ်ကြီး,အထက်တန်းကျောင်းအုပ်ကြီး," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0165,6,အလယ်တန်းကျောင်းအုပ်ကြီး,အလယ်တန်းကျောင်းအုပ်ကြီး," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0166,6,မော်ကွန်းထိန်း,မော်ကွန်းထိန်း," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0167,6,လထမော်ကွန်းထိန်း,လက်ထောက်မော်ကွန်းထိန်း," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0168,6,နည်းပြအရာရှိ,နည်းပြအရာရှိ," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0169,6,လထအင်ဂျင်နီယာ,လက်ထောက်အင်ဂျင်နီယာ," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0170,6,ဓာတ်ခွဲခန်းမှူး,ဓာတ်ခွဲခန်းမှူး," 275,000 "," 4,000 "," 295,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
